run,epoch,train_loss,valid_loss,foreground_acc,diceFG,time
t2_edemaOnly.5_cv0,1,0.014419728890061378,0.006671933922916651,0.0,0.20000000298023224,00:32
t2_edemaOnly.5_cv0,2,0.008439036086201668,0.0045833587646484375,1.716646147542633e-05,0.20002853870391846,00:33
t2_edemaOnly.5_cv0,3,0.006495831999927759,0.004363379441201687,0.00030189688550308347,0.2003594934940338,00:33
t2_edemaOnly.5_cv0,4,0.005469153635203838,0.00439792824909091,0.013242923654615879,0.20025551319122314,00:32
t2_edemaOnly.5_cv0,5,0.0052263326942920685,0.003946180921047926,0.0002539904380682856,0.17740267515182495,00:32
t2_edemaOnly.5_cv0,6,0.004838097840547562,0.0037762748543173075,0.005874717608094215,0.1985279619693756,00:32
t2_edemaOnly.5_cv0,7,0.0047679138369858265,0.004333611112087965,0.00023616703401785344,0.20019648969173431,00:33
t2_edemaOnly.5_cv0,8,0.004674678668379784,0.004475369583815336,0.0017272211844101548,0.19567248225212097,00:32
t2_edemaOnly.5_cv0,9,0.0045425305142998695,0.003987565636634827,0.00046186838881112635,0.20037205517292023,00:32
t2_edemaOnly.5_cv0,10,0.0043768989853560925,0.004133768379688263,0.0,0.20000000298023224,00:32
t2_edemaOnly.5_cv0,11,0.003845052095130086,0.003790548536926508,0.009724358096718788,0.19561253488063812,00:34
t2_edemaOnly.5_cv0,12,0.003758025821298361,0.004177543334662914,0.0029422047082334757,0.18486791849136353,00:34
t2_edemaOnly.5_cv0,13,0.003651899518445134,0.004042515531182289,0.0253291018307209,0.19553698599338531,00:34
t2_edemaOnly.5_cv0,14,0.003518764628097415,0.003910199739038944,0.051467858254909515,0.2115463763475418,00:34
t2_edemaOnly.5_cv0,15,0.0035758286248892546,0.005247105378657579,8.959646947914734e-05,0.19436486065387726,00:34
t2_edemaOnly.5_cv0,16,0.0034867911599576473,0.004577014595270157,0.02936309576034546,0.19155386090278625,00:34
t2_edemaOnly.5_cv0,17,0.0034744373988360167,0.004521411377936602,0.0023247976787388325,0.1925870180130005,00:34
t2_edemaOnly.5_cv0,18,0.0033814243506640196,0.003933996427804232,0.06087803840637207,0.21967573463916779,00:34
t2_edemaOnly.5_cv0,19,0.00327102979645133,0.004411851987242699,0.056891001760959625,0.21623589098453522,00:34
t2_edemaOnly.5_cv0,20,0.003101255279034376,0.0057805259712040424,0.11884652078151703,0.24970300495624542,00:34
t2_edemaOnly.5_cv0,21,0.0029684724286198616,0.004554052837193012,0.06997837871313095,0.22251233458518982,00:34
t2_edemaOnly.5_cv0,22,0.002900663297623396,0.004857989959418774,0.07790648192167282,0.23342397809028625,00:34
t2_edemaOnly.5_cv0,23,0.0028484538197517395,0.004806013312190771,0.051544494926929474,0.22372394800186157,00:34
t2_edemaOnly.5_cv0,24,0.0028573276940733194,0.005426112096756697,0.04458518326282501,0.22360582649707794,00:34
t2_edemaOnly.5_cv0,25,0.002780228154733777,0.005617189686745405,0.04158327728509903,0.22373227775096893,00:34
t2_edemaOnly.5_cv0,26,0.002684029284864664,0.0050023761577904224,0.09531281888484955,0.22042140364646912,00:34
t2_edemaOnly.5_cv0,27,0.002603062428534031,0.005717732477933168,0.07046975195407867,0.22549109160900116,00:34
t2_edemaOnly.5_cv0,28,0.0025552900042384863,0.005435081664472818,0.09374307841062546,0.23399163782596588,00:34
t2_edemaOnly.5_cv0,29,0.002527565462514758,0.0058131287805736065,0.06881392002105713,0.23109789192676544,00:34
t2_edemaOnly.5_cv0,30,0.0025039049796760082,0.005665808450430632,0.07926969230175018,0.23667438328266144,00:34
t2_edemaOnly.5_cv1,1,0.01035810075700283,0.00834396481513977,nan,0.10526315867900848,00:34
t2_edemaOnly.5_cv1,2,0.006815713830292225,0.006501123774796724,nan,0.06032949313521385,00:34
t2_edemaOnly.5_cv1,3,0.005469588562846184,0.005615392234176397,nan,0.0707799643278122,00:34
t2_edemaOnly.5_cv1,4,0.0048731304705142975,0.006364381872117519,nan,0.07815977931022644,00:34
t2_edemaOnly.5_cv1,5,0.004572540055960417,0.006634219083935022,nan,0.10526315867900848,00:34
t2_edemaOnly.5_cv1,6,0.004543542396277189,0.0052128019742667675,nan,0.10087830573320389,00:34
t2_edemaOnly.5_cv1,7,0.004211983177810907,0.005223724991083145,nan,0.10560698807239532,00:34
t2_edemaOnly.5_cv1,8,0.004057722166180611,0.0051892721094191074,nan,0.11798525601625443,00:34
t2_edemaOnly.5_cv1,9,0.00395658053457737,0.0046891081146895885,nan,0.20830261707305908,00:34
t2_edemaOnly.5_cv1,10,0.00413645850494504,0.005688208620995283,nan,0.10526315867900848,00:34
t2_edemaOnly.5_cv1,11,0.003535124473273754,0.004901430569589138,nan,0.1185128316283226,00:36
t2_edemaOnly.5_cv1,12,0.0034168458078056574,0.005083305295556784,nan,0.13792085647583008,00:35
t2_edemaOnly.5_cv1,13,0.0034102112986147404,0.005036718212068081,nan,0.13476233184337616,00:36
t2_edemaOnly.5_cv1,14,0.0032361396588385105,0.0049184272065758705,nan,0.10736579447984695,00:36
t2_edemaOnly.5_cv1,15,0.003169076284393668,0.004430176690220833,nan,0.24086205661296844,00:36
t2_edemaOnly.5_cv1,16,0.0031750602647662163,0.004981654696166515,nan,0.1739298403263092,00:36
t2_edemaOnly.5_cv1,17,0.0031002063769847155,0.0060531082563102245,nan,0.15921537578105927,00:35
t2_edemaOnly.5_cv1,18,0.0029940165113657713,0.006466767750680447,nan,0.17267395555973053,00:35
t2_edemaOnly.5_cv1,19,0.0028504349756985903,0.0049047451466321945,nan,0.20229004323482513,00:35
t2_edemaOnly.5_cv1,20,0.0028685019351541996,0.004837276879698038,nan,0.18624764680862427,00:35
t2_edemaOnly.5_cv1,21,0.002681587589904666,0.005189964547753334,nan,0.19248946011066437,00:36
t2_edemaOnly.5_cv1,22,0.0026295946445316076,0.005760811734944582,nan,0.2377200871706009,00:35
t2_edemaOnly.5_cv1,23,0.0025537298060953617,0.004778304137289524,nan,0.20673032104969025,00:35
t2_edemaOnly.5_cv1,24,0.0024859700351953506,0.005049862898886204,nan,0.24642889201641083,00:35
t2_edemaOnly.5_cv1,25,0.0024003589060157537,0.005515804514288902,nan,0.21698325872421265,00:36
t2_edemaOnly.5_cv1,26,0.0023639826104044914,0.004997237119823694,nan,0.2392967790365219,00:36
t2_edemaOnly.5_cv1,27,0.002301227068528533,0.005864167585968971,nan,0.20381182432174683,00:36
t2_edemaOnly.5_cv1,28,0.002274560509249568,0.00566526735201478,nan,0.22746676206588745,00:35
t2_edemaOnly.5_cv1,29,0.0022701837588101625,0.0056074559688568115,nan,0.22219257056713104,00:35
t2_edemaOnly.5_cv1,30,0.0022709916811436415,0.005497874226421118,nan,0.21952763199806213,00:36
t2_edemaOnly.5_cv2,1,0.007810487411916256,0.006818010937422514,0.0,0.10526315867900848,01:11
t2_edemaOnly.5_cv2,2,0.0061581977643072605,0.0056934296153485775,0.0,0.10526315867900848,00:20
t2_edemaOnly.5_cv2,3,0.005193954799324274,0.00458875298500061,1.0682638276193757e-05,0.10528949648141861,00:20
t2_edemaOnly.5_cv2,4,0.005101008340716362,0.004411654081195593,0.0,0.10526315867900848,00:20
t2_edemaOnly.5_cv2,5,0.004745225887745619,0.00563792884349823,3.383081275387667e-05,0.10530082136392593,00:20
t2_edemaOnly.5_cv2,6,0.004735945723950863,0.005702586844563484,0.0,0.10526315867900848,00:20
t2_edemaOnly.5_cv2,7,0.00439060665667057,0.005618704948574305,0.0,0.10526315867900848,00:20
t2_edemaOnly.5_cv2,8,0.004239069763571024,0.0043593584559857845,0.008325526490807533,0.11477281898260117,00:19
t2_edemaOnly.5_cv2,9,0.004090756177902222,0.0042267185635864735,0.033990416675806046,0.1365472972393036,00:20
t2_edemaOnly.5_cv2,10,0.004116011317819357,0.005245942156761885,0.0,0.10526315867900848,00:20
t2_edemaOnly.5_cv2,11,0.0034153268206864595,0.004657164216041565,0.0031005763448774815,0.10870890319347382,00:20
t2_edemaOnly.5_cv2,12,0.0033828471787273884,0.0045464313589036465,0.06948115676641464,0.15698981285095215,00:20
t2_edemaOnly.5_cv2,13,0.0032206845935434103,0.00501819746568799,0.024916429072618484,0.12983836233615875,00:20
t2_edemaOnly.5_cv2,14,0.0033899538684636354,0.00406989548355341,0.09292487055063248,0.1949274092912674,00:20
t2_edemaOnly.5_cv2,15,0.0033480708952993155,0.004094319883733988,0.011768042109906673,0.11614073812961578,00:20
t2_edemaOnly.5_cv2,16,0.0032192745711654425,0.003950570244342089,0.16076306998729706,0.23244953155517578,00:20
t2_edemaOnly.5_cv2,17,0.0031298992689698935,0.005728656891733408,0.10457247495651245,0.18778535723686218,00:20
t2_edemaOnly.5_cv2,18,0.0030956240370869637,0.004814664833247662,0.19964313507080078,0.2520047128200531,00:20
t2_edemaOnly.5_cv2,19,0.002975393319502473,0.006306186784058809,0.046882253140211105,0.15984831750392914,00:20
t2_edemaOnly.5_cv2,20,0.0028930113185197115,0.005793424788862467,0.07963527739048004,0.1967606544494629,00:20
t2_edemaOnly.5_cv2,21,0.002814509905874729,0.006374677177518606,0.12105132639408112,0.20976893603801727,00:20
t2_edemaOnly.5_cv2,22,0.0026982491835951805,0.005965263117104769,0.09609594196081161,0.20205789804458618,00:20
t2_edemaOnly.5_cv2,23,0.0026324205100536346,0.006971709430217743,0.08896216005086899,0.19703170657157898,00:20
t2_edemaOnly.5_cv2,24,0.002589333802461624,0.004848016891628504,0.1400349736213684,0.22654633224010468,00:21
t2_edemaOnly.5_cv2,25,0.0025239242240786552,0.006021339446306229,0.1014336422085762,0.20299933850765228,00:20
t2_edemaOnly.5_cv2,26,0.0024689810816198587,0.00569642148911953,0.11126045882701874,0.2148791402578354,00:21
t2_edemaOnly.5_cv2,27,0.0023874007165431976,0.00574066024273634,0.14029216766357422,0.23094746470451355,00:20
t2_edemaOnly.5_cv2,28,0.0023614398669451475,0.005942844785749912,0.12601251900196075,0.22461505234241486,00:20
t2_edemaOnly.5_cv2,29,0.0023566349409520626,0.005942223593592644,0.14693523943424225,0.2316335290670395,00:20
t2_edemaOnly.5_cv2,30,0.0023550509940832853,0.00575433811172843,0.1488945186138153,0.23204046487808228,00:20
t2_edemaOnly.5_cv3,1,0.012429960072040558,0.006230344995856285,0.0,0.1428571492433548,00:20
t2_edemaOnly.5_cv3,2,0.007873350754380226,0.005494023207575083,0.003095791907981038,0.041528698056936264,00:20
t2_edemaOnly.5_cv3,3,0.006302346475422382,0.004358167294412851,0.00019303183944430202,0.13592858612537384,00:20
t2_edemaOnly.5_cv3,4,0.0053819515742361546,0.004174681846052408,0.006341032683849335,0.09372810274362564,00:19
t2_edemaOnly.5_cv3,5,0.004872550256550312,0.004408775828778744,0.02759183570742607,0.08192861080169678,00:20
t2_edemaOnly.5_cv3,6,0.004755415953695774,0.004181199707090855,0.0,0.15000000596046448,00:20
t2_edemaOnly.5_cv3,7,0.004582718480378389,0.004511932376772165,0.0008686934015713632,0.10853215306997299,00:20
t2_edemaOnly.5_cv3,8,0.004421655088663101,0.003745779860764742,8.466990402666852e-05,0.15012460947036743,00:20
t2_edemaOnly.5_cv3,9,0.004138633608818054,0.00479170260950923,0.016919802874326706,0.07219451665878296,00:20
t2_edemaOnly.5_cv3,10,0.004138471558690071,0.004442700184881687,9.421029244549572e-05,0.12151551991701126,00:20
t2_edemaOnly.5_cv3,11,0.003534650197252631,0.00410230690613389,0.014470524154603481,0.10126490890979767,00:20
t2_edemaOnly.5_cv3,12,0.0034331060014665127,0.003950328100472689,0.07463780045509338,0.12185884267091751,00:21
t2_edemaOnly.5_cv3,13,0.003383820643648505,0.003733028657734394,0.06102016195654869,0.1436571180820465,00:20
t2_edemaOnly.5_cv3,14,0.0033170736860483885,0.0038105372805148363,0.03810650482773781,0.09878263622522354,00:21
t2_edemaOnly.5_cv3,15,0.0034143351949751377,0.004813919775187969,0.35561224818229675,0.22246766090393066,00:20
t2_edemaOnly.5_cv3,16,0.003439716063439846,0.004392966162413359,0.36219197511672974,0.2277653068304062,00:20
t2_edemaOnly.5_cv3,17,0.0033040125854313374,0.003738662926480174,0.08401842415332794,0.13035759329795837,00:20
t2_edemaOnly.5_cv3,18,0.0031377042178064585,0.0040102628991007805,0.26493173837661743,0.20435437560081482,00:20
t2_edemaOnly.5_cv3,19,0.0030615790747106075,0.003867166815325618,0.16626498103141785,0.17055544257164001,00:20
t2_edemaOnly.5_cv3,20,0.0029286507051438093,0.00405881367623806,0.1546100229024887,0.14900431036949158,00:20
t2_edemaOnly.5_cv3,21,0.002877043792977929,0.004058786202222109,0.1455240249633789,0.1469535082578659,00:20
t2_edemaOnly.5_cv3,22,0.0027859250549227,0.0038529669400304556,0.08711957186460495,0.13532721996307373,00:20
t2_edemaOnly.5_cv3,23,0.0027028978802263737,0.003974384628236294,0.17594584822654724,0.17450731992721558,00:20
t2_edemaOnly.5_cv3,24,0.002583747962489724,0.00435966020449996,0.19626875221729279,0.18200494349002838,00:20
t2_edemaOnly.5_cv3,25,0.00248660403303802,0.004398602060973644,0.07152219861745834,0.11149688065052032,00:20
t2_edemaOnly.5_cv3,26,0.0024692718870937824,0.0038481683004647493,0.10719827562570572,0.14240962266921997,00:20
t2_edemaOnly.5_cv3,27,0.0024386916775256395,0.004006426781415939,0.11539748311042786,0.13814473152160645,00:20
t2_edemaOnly.5_cv3,28,0.0023658890277147293,0.0040793828666210175,0.13831567764282227,0.15206503868103027,00:20
t2_edemaOnly.5_cv3,29,0.0023255127016454935,0.004011853132396936,0.14720606803894043,0.15718404948711395,00:20
t2_edemaOnly.5_cv3,30,0.0023311926051974297,0.0040640090592205524,0.13332997262477875,0.15030741691589355,00:20
t2_edemaOnly.5_cv4,1,0.00702103553339839,0.006806313991546631,nan,0.15790365636348724,01:12
t2_edemaOnly.5_cv4,2,0.0058359974063932896,0.005776336416602135,nan,0.15789473056793213,00:20
t2_edemaOnly.5_cv4,3,0.0052521806210279465,0.006450170185416937,nan,0.15790365636348724,00:20
t2_edemaOnly.5_cv4,4,0.004712245427072048,0.005216770805418491,nan,0.15798068046569824,00:20
t2_edemaOnly.5_cv4,5,0.004551960155367851,0.006037423852831125,nan,0.15789473056793213,00:20
t2_edemaOnly.5_cv4,6,0.0042601656168699265,0.004886319860816002,nan,0.15037593245506287,00:20
t2_edemaOnly.5_cv4,7,0.004296701867133379,0.005247821100056171,nan,0.15789473056793213,00:20
t2_edemaOnly.5_cv4,8,0.004003747832030058,0.006618245970457792,nan,0.15789473056793213,00:20
t2_edemaOnly.5_cv4,9,0.00410248339176178,0.007111513055860996,nan,0.15789473056793213,00:20
t2_edemaOnly.5_cv4,10,0.00397764565423131,0.0047401487827301025,nan,0.15789473056793213,00:20
t2_edemaOnly.5_cv4,11,0.0034110501874238253,0.0049656773917376995,nan,0.15242372453212738,00:21
t2_edemaOnly.5_cv4,12,0.003340408904477954,0.004898027516901493,nan,0.14352481067180634,00:21
t2_edemaOnly.5_cv4,13,0.003261523088440299,0.004616742022335529,nan,0.15395575761795044,00:21
t2_edemaOnly.5_cv4,14,0.003193252021446824,0.005190764553844929,nan,0.1786055713891983,00:21
t2_edemaOnly.5_cv4,15,0.0031910280231386423,0.004826373886317015,nan,0.17157775163650513,00:21
t2_edemaOnly.5_cv4,16,0.0030796199571341276,0.005464651621878147,nan,0.177850604057312,00:21
t2_edemaOnly.5_cv4,17,0.0030964065808802843,0.005007717292755842,nan,0.1530955284833908,00:21
t2_edemaOnly.5_cv4,18,0.0029729707166552544,0.006323515437543392,nan,0.199751079082489,00:21
t2_edemaOnly.5_cv4,19,0.0028459783643484116,0.004704148508608341,nan,0.20110701024532318,00:21
t2_edemaOnly.5_cv4,20,0.0028028730303049088,0.00487991888076067,nan,0.1793409287929535,00:21
t2_edemaOnly.5_cv4,21,0.0026976028457283974,0.00597342848777771,nan,0.17460422217845917,00:21
t2_edemaOnly.5_cv4,22,0.002590351039543748,0.004719277378171682,nan,0.17951497435569763,00:21
t2_edemaOnly.5_cv4,23,0.0025403087493032217,0.005462096072733402,nan,0.20473487675189972,00:21
t2_edemaOnly.5_cv4,24,0.0025062502827495337,0.005252650007605553,nan,0.17598743736743927,00:21
t2_edemaOnly.5_cv4,25,0.0024284080136567354,0.0052279941737651825,nan,0.20338879525661469,00:21
t2_edemaOnly.5_cv4,26,0.0024177569430321455,0.004864844493567944,nan,0.20741477608680725,00:21
t2_edemaOnly.5_cv4,27,0.0023304547648876905,0.0053352112881839275,nan,0.21180099248886108,00:21
t2_edemaOnly.5_cv4,28,0.0023441638331860304,0.0054474747739732265,nan,0.20608028769493103,00:21
t2_edemaOnly.5_cv4,29,0.002294279169291258,0.005440675187855959,nan,0.2019176334142685,00:21
